size=50, dropout=0.0, ,topk:20, lr=1e-05, batch-size=6, epochs=100, attributed=True, supervised=False
2737	-0.45166877 -0.19702986 -0.3588003 -0.3963144 -0.02256493 0.5445201 0.04933315 -0.10075121 0.25237668 0.083692074 0.08387838 0.5268793 -0.25311017 0.17615691 -0.08174115 -0.028809706 0.14422643 0.45096323 -0.4011254 -0.24423392 0.42035356 -0.40949845 0.016791577 -0.011998299 -0.25895596 0.15114899 -0.20447737 -0.17624226 0.09745449 0.48151436 0.08004429 -0.43335754 -0.26716068 -0.023832545 -0.05992523 0.26783988 -0.25069132 0.049428664 -0.57165086 0.52298266 -0.3615252 -0.43775043 -0.10265243 -0.15831083 0.3405753 -0.08071484 0.21405815 -0.18486732 0.05017066 -0.16232395 0.7056921 -0.091582 -0.71599257 0.6219797 -0.08914433 0.11625679 -0.4037885 0.024694465 0.3570234 -0.089364685 0.49309993 0.0904511 -0.3394218 -0.30900356 -0.2919213 -0.27955252 0.12763163 -0.015795939 0.3327097 0.18643509 -0.6036114 0.19161627 0.12437572 -0.38380772 -0.22256133 -0.30197972 0.18413644 0.5879756 -0.26636344 -0.25945827 -0.11653126 -0.037493154 0.22409618 0.305935 -0.25665447 0.11342235 0.1128827 -0.23136559 0.34585118 -0.06903995 0.07033087 -0.5176559 -0.68880874 0.41570634 0.056974206 -0.17865218 0.36715057 -0.057023272 0.26275328 0.05539447
2738	-0.48227617 -0.2783029 -0.3261983 -0.6240626 -0.002032136 0.78388274 -0.1664872 -0.21440949 0.61080074 0.014240333 -0.0666271 0.45863327 0.06964501 0.17169183 -0.20454973 0.0453171 0.45350972 0.39106804 -0.44525057 -0.46117952 0.30436662 -0.17891602 -0.2142398 -0.1156485 0.019031573 0.16720591 0.042415053 -0.35501847 0.212993 0.56063956 -0.01454772 -0.15684158 -0.6466516 -0.20123482 0.5321813 0.07247602 -0.5139485 0.0012384017 -0.6347697 0.84309614 -0.42783204 -0.45376647 -0.10544945 -0.30518398 0.08721676 -0.3722634 0.36351243 -0.21737893 0.15010075 -0.11131435 0.36289027 -0.045163915 -0.58899385 0.2811941 0.11440138 0.33417022 -0.24303699 -0.28498057 0.67005277 -0.35488373 0.37312046 0.2905771 -0.57957315 -0.5047116 -0.23982555 -0.20138255 0.025236659 -0.026494829 0.28641567 0.3457222 -0.4394863 0.21767502 0.18533029 -0.8726341 -0.13514939 0.03019677 0.3571327 0.7330157 -0.7965113 -0.07707678 -0.15463637 -0.17027423 0.20250611 0.32006493 -0.023247978 -0.09980619 0.1452881 -0.26610595 0.09819567 -0.22238766 0.50689125 -0.6061903 -0.5768757 0.19792043 0.3193017 -0.5562732 0.5639689 -0.0822233 0.6463775 -0.13395329
2739	-0.18002827 0.088813856 0.15899569 0.0023032213 -0.12424499 0.51940435 0.16225345 -0.13078529 0.20463282 0.18100098 0.034914065 -0.0287303 -0.3963669 -0.14973374 -0.16663012 0.065463886 -0.02147616 0.53466034 -0.10139731 0.026067313 0.39905787 -0.08956439 0.17140958 0.22054605 -0.48702198 0.05340308 -0.1492976 -0.15609393 0.028811734 0.001859305 0.34509784 -0.24989441 -0.0011583213 -0.021823183 0.105806634 0.18558373 0.13436225 -0.16463202 -0.47416162 0.15118164 -0.14014265 -0.25985092 0.12199199 -0.037035696 0.41811678 -0.3432585 -0.088762864 -0.047526263 -0.3632306 0.23302935 0.70194083 0.2780634 -0.2979785 0.094318986 -0.28927487 -0.005920112 -0.27879137 -0.103522085 0.031199649 -0.5804345 -0.009345705 -0.21914034 0.18362723 -0.106655665 -0.07956629 -0.06571465 0.19863528 0.020312978 -0.034563404 -0.17024992 -0.58973676 0.031512793 0.16607584 -0.07631146 0.40182 -0.10029657 0.14867383 -0.003832439 -0.33554563 -0.028560128 0.36738342 -0.30827108 0.31109744 0.29056153 0.06590602 0.12892313 0.09133543 -0.1856893 0.079705015 -0.07437423 0.00914065 -0.289253 -0.5068662 0.4324731 -0.104733035 -0.18411304 0.22098666 -0.33663958 0.046650972 -0.040702753
2740	-0.29057238 -0.06703904 -0.44256142 -0.31978822 0.03368296 0.7587796 0.22282779 -0.06506438 0.34537968 0.118488245 -0.0198338 0.39132762 -0.30589163 -0.10156851 -0.034629185 0.03283745 0.343244 0.67013496 -0.34458518 0.012036426 0.32253614 -0.69625896 0.08494435 0.2600057 -0.3081487 -0.013270125 -0.30872262 -0.53345394 0.067660294 0.38262555 0.23767497 -0.22125548 0.101840705 0.1153108 0.5067451 0.03313511 -0.13696711 -0.190818 -0.5259934 0.64026505 -0.22504964 -0.51955104 -0.52702224 0.086850725 0.36469802 -0.5824598 0.31653494 -0.28205124 -0.46486965 0.107599385 0.8333418 0.33775198 -0.3984261 0.43373895 -0.3449264 0.2038564 -0.48649883 -0.19296058 -0.015938038 -0.42012483 0.44956338 0.051977918 -0.51477957 -0.19767962 -0.27388468 -0.32772395 0.49408153 -0.118015036 -0.11088226 0.020357653 -0.59692234 0.16135783 0.10762528 -0.35316643 -0.076203644 0.17962714 0.245471 0.57594234 -0.62911505 0.096560925 0.30430686 -0.21581349 0.16974151 0.7256257 -0.059853 -0.20125708 0.23546736 -0.39258268 -0.11477762 -0.15396522 0.7247824 -0.72934747 -0.63977975 0.7048381 0.03209416 -0.7766656 0.28433743 -0.30850297 -0.0530171 0.22168131
2741	-0.0925862 0.10175951 -0.29267928 -0.30664122 0.057561085 0.39250666 0.24828556 -0.38306436 0.29725593 0.09665384 -0.10852199 -0.14530367 -0.28396708 -0.040343516 -0.06139673 -0.072009176 -0.16318965 0.47084102 0.19721994 0.02819501 0.6768935 -0.33074385 0.34797987 0.33519968 -0.6218544 0.2840186 -0.1119515 -0.13700032 -0.4452898 0.26092714 0.252912 -0.36758834 0.21160242 -0.060641956 0.006115429 0.45249903 0.1388049 -0.0806953 -0.46313384 0.2073901 -0.24884588 -0.2050258 0.09270715 -0.014544517 0.36609575 -0.14936002 0.05979216 0.36870512 -0.1273031 -0.14437324 0.99656683 0.10657029 -0.29218084 0.22406971 -0.024996178 -0.33099866 -0.40163016 0.3049399 0.1769922 -0.4478724 -0.13603681 -0.41449177 -0.016757311 0.20212838 -0.4820896 -0.17594182 0.09294473 0.110198334 0.012617778 -0.28108314 -0.95804673 0.17394303 0.1454558 -0.30581677 0.68218905 -0.3415346 -0.013199896 0.012650417 -0.2790214 -0.29228267 0.36509907 -0.39683983 0.12024382 0.51492137 0.22116382 0.06639456 0.011917834 -0.64692974 0.7096136 0.2616451 0.2752525 -0.487025 -0.88862216 0.8114925 0.074156284 -0.027024215 0.30554852 -0.18028279 0.17065558 -0.013605287
2742	-0.50893986 -0.25038707 -0.45424044 -0.6863363 -0.050080806 0.9394344 -0.025611622 -0.34467608 0.2474738 0.108575106 -0.28278667 0.26246518 -0.078614466 0.58642226 -0.1974178 -0.05211567 0.028261006 0.40265024 -0.3929445 -0.45298058 0.6156273 -0.41919047 -0.050269753 -0.07694889 -0.49380228 0.43050563 -0.02574004 -0.27993485 0.039294213 0.5530467 0.08141085 -0.48473024 -0.45022348 -0.15211508 0.010483507 0.17690177 -0.31070465 0.17022416 -0.8644141 0.7648101 -0.41344208 -0.2611867 -0.010487604 -0.34652257 0.27242282 -0.28667083 0.26636133 -0.12054958 0.13251266 -0.25718093 0.8971947 -0.049440462 -0.91090673 0.4481492 0.022205789 0.35332584 -0.42600495 0.17131889 0.6663961 -0.18373139 0.4002386 -0.069427334 -0.4634697 -0.32447234 -0.32833982 -0.35803467 -0.06037242 0.043624867 0.43986368 0.20171396 -0.86320746 0.16227502 0.12264158 -0.64249855 0.11359446 -0.237363 0.6077764 0.6024245 -0.45761788 -0.25944072 -0.0075410604 -0.12139047 0.26086608 0.56332016 0.113406494 0.29461616 -0.023306655 -0.49392533 0.50584966 -0.0017838795 0.31458592 -0.65489465 -1.0704087 0.4458316 0.18820605 -0.34155595 0.3882933 -0.12539892 0.6050841 -0.25282228
2743	-0.66322434 -0.3186719 -0.29105672 -0.71764135 -0.12269592 0.78906816 -0.2106596 -0.24181183 0.27228662 0.03694371 -0.1979432 0.31220123 -0.023975559 0.49602106 -0.25419375 -0.06721031 0.1626804 0.29282442 -0.4569671 -0.5108177 0.3445176 -0.33801103 -0.09118251 -0.11255167 -0.5448463 0.47255933 -0.041568592 -0.15250272 0.15791433 0.44870085 0.04645644 -0.37860632 -0.6303049 -0.0504575 -0.08972222 0.17851861 -0.40329644 0.36055872 -0.7231835 0.69362843 -0.4304148 -0.3269254 0.026980182 -0.33102018 0.28396598 -0.0380102 0.3585061 -0.09424162 0.20210782 -0.20794906 0.49775258 -0.20210713 -0.89727676 0.5767071 0.08189257 0.51625156 -0.18538322 0.042448062 0.660071 0.005554133 0.38372427 0.14387228 -0.38135478 -0.47316644 -0.326013 -0.32707134 -0.32391155 0.10661726 0.67246056 0.24757779 -0.7762028 0.2603917 0.15283306 -0.7390489 0.03222028 -0.19513893 0.48670805 0.6310116 -0.39873886 -0.16917385 -0.14483795 0.012611212 0.1441338 0.45171082 -0.08350409 0.42537633 -0.066583194 -0.3439953 0.28020197 -0.12586342 0.13529356 -0.3898467 -0.6573828 0.26976728 0.103991434 -0.2846347 0.31811675 0.06579429 0.5493991 -0.11502908
2744	-0.48652098 -0.19269256 -0.4774148 -0.54211384 0.041330036 0.49032146 -0.06176324 -0.08053542 0.5227247 0.016877122 -0.18792641 0.3703933 0.25939292 0.22709465 -0.283037 -0.007932314 0.11224688 0.49770683 -0.43165588 -0.3832605 0.38166767 -0.0759006 -0.009961455 -0.05744176 -0.30899087 0.1657918 -0.01397961 -0.48862126 0.22607289 0.5015743 -0.1739805 -0.31888002 -0.5503386 -0.25065488 0.30586645 0.0768063 -0.5083908 0.24618948 -0.47538257 0.57329124 -0.4035722 -0.13338651 -0.005678906 -0.49596456 0.19426458 -0.32264775 0.21949238 -0.11684097 0.013486878 -0.1415114 0.3418946 -0.27097857 -0.5254657 0.25920212 0.08812018 0.38900074 -0.3302536 -0.055480678 0.485423 -0.19984485 0.23971961 -0.0058225654 -0.28271225 -0.25981963 -0.05138351 -0.26358795 -0.18600284 0.034688156 0.35754916 0.2157374 -0.51429987 0.14438611 0.10932058 -0.66971344 0.08180231 0.029568966 0.4676451 0.4972987 -0.59000695 -0.090185404 0.12171517 -0.057557687 0.13345301 0.62356144 0.028012529 0.23030616 -0.114138454 -0.5233153 0.19799411 -0.27185503 0.35576552 -0.45227224 -0.7223835 0.26726097 0.31579524 -0.33432144 0.51641667 -0.016800724 0.5099346 -0.13318776
2745	-0.536454 -0.28937963 -0.21157661 -0.51889294 -0.12255585 0.6184391 -0.13996577 -0.17035638 0.30440807 0.028262928 0.018932771 0.48553592 -0.10273813 0.34323746 -0.20798169 -0.06280909 0.25065836 0.23133641 -0.4515008 -0.5774226 0.23180033 -0.12134139 -0.2712874 -0.26238814 -0.06513409 0.1960326 0.057478994 -0.09837915 0.12473205 0.548417 -0.117110156 -0.35305032 -0.72661376 -0.20720525 -0.006839378 0.25553128 -0.40420318 0.24197914 -0.5830848 0.7105757 -0.45916122 -0.40134746 0.11688749 -0.43552092 0.13238145 -0.029816259 0.26202464 -0.13650382 0.3913771 -0.21593432 0.281996 -0.3115739 -0.7499156 0.4180354 0.18747592 0.25909314 -0.25596127 -0.13585268 0.75165194 -0.09927996 0.48933992 0.1942501 -0.43971884 -0.48804688 -0.23217167 -0.16292274 -0.2364321 0.029780569 0.53791183 0.31543306 -0.4511119 0.17525773 0.14997065 -0.6337569 -0.18599837 -0.27561206 0.28257933 0.69475013 -0.30492592 -0.2326217 -0.30285755 0.017790807 0.25137457 0.1152851 -0.12376256 0.17472774 0.006760444 -0.16972554 0.3270589 -0.12578548 0.071793966 -0.4342838 -0.5041327 0.10992696 0.30350852 -0.15109731 0.43186837 0.035432927 0.6295336 -0.10761048
2746	-0.080767326 0.026182272 -0.2207748 -0.21830052 -0.14000192 0.2510977 0.113070175 -0.16831103 0.12664312 0.0063673356 -0.11356015 0.10558671 -0.09278272 0.03525321 -0.12515475 0.040562354 -0.003840262 -0.09706278 -0.15345407 -0.33406585 0.30465037 -0.15057458 -0.02915323 0.111922726 -0.04094704 -0.2126531 0.05826091 -0.10987606 -0.16965064 0.24159823 -0.1720614 -0.32162973 -0.29802573 -0.18746454 -0.20816134 0.397923 -0.037957177 0.16588093 -0.20799994 0.33052853 -0.08885074 -0.05858566 0.285647 -0.2841089 0.0083602695 0.1582462 -0.0703655 0.18121412 0.023723364 -0.13965687 0.35461277 -0.29709637 -0.2707266 0.07006152 0.14031243 -0.28486925 -0.2401245 0.16000928 0.23772319 0.052703477 0.1488999 -0.32029548 -0.14875568 -0.12316834 -0.17454474 0.19248715 -0.14506197 -0.036260836 0.07290497 0.2494299 -0.011664182 0.15965055 -0.069688104 -0.19396389 0.26252234 -0.33382693 0.1448179 0.14359438 -0.08554194 -0.114912435 -0.042588547 -0.0045815045 0.32095447 0.27677593 -0.103296 0.019229125 0.037036233 -0.24453673 0.4556466 -0.083671734 0.099088795 -0.5571108 -0.41728532 0.35301813 0.31443018 0.02832461 0.3223245 -0.0082611935 0.14051956 0.09205388
2747	-0.011809268 0.12758991 -0.37932816 -0.08223506 -0.07530146 0.45401487 0.14451517 -0.06516163 0.30195263 0.04321888 -0.01919356 0.31207603 -0.2789749 -0.08836443 -0.096841194 0.08311687 0.16107517 0.3166538 -0.1792481 -0.18040532 0.30702308 -0.43121576 0.08117669 0.22821355 -0.12722808 -0.34937358 0.058315165 -0.47484583 0.09585951 0.34639663 0.12217293 -0.30513796 -0.10406041 -0.075791605 0.10624597 0.29115152 -0.16474153 -0.11789196 -0.31037074 0.48559552 -0.22666053 -0.36760017 -0.005471534 -0.04413988 0.20048751 -0.21506667 -0.02666922 -0.004828186 -0.35745358 0.12427429 0.5666996 -0.16943844 -0.15832224 0.19375558 -0.0075611733 -0.15712835 -0.43965924 0.07967194 0.1046346 -0.1795431 0.19259658 -0.15388677 -0.27009425 -0.17702115 -0.09280929 -0.21772534 0.10303081 0.08095352 -0.29860392 0.13329813 -0.27575928 0.012220171 -0.044816293 -0.1640985 0.16777883 -0.24371132 0.094098814 0.16686824 -0.3172311 -0.1023045 0.32211933 -0.2704231 0.090126306 0.53929675 -0.09216778 0.01100382 0.31379676 -0.38468605 0.2801054 -0.060253344 0.35001516 -0.67320555 -0.4613162 0.700207 0.22518101 -0.46129632 0.4957735 -0.2476477 0.08862296 0.2303239
2748	-0.24027832 0.10475512 -0.269455 -0.319516 0.086410575 0.38272327 -0.14675899 -0.056547374 0.20102006 -0.10792126 0.13940644 -0.29459783 -0.22457959 -0.24225052 -0.27856207 -0.18361911 0.010915417 0.3472663 0.2061081 -0.06880664 0.07471521 0.1234793 0.10359968 0.26931232 -0.08335199 0.117172755 -0.10822423 0.0096526295 -0.07988061 0.1875001 0.035514005 0.04555949 -0.10229767 -0.21865617 -0.0038809925 0.15014435 0.09113415 0.07652205 -0.10765047 0.16011958 0.15644129 -0.008361649 0.14364721 -0.3306807 0.041240137 0.066073924 0.11652471 0.16198166 -0.335528 -0.30830795 0.45406726 -0.08215692 -0.085313156 -0.14279634 0.22934179 -0.23394501 -0.26799732 0.35106397 0.15541883 -0.3479231 0.024610024 -0.4232794 0.17919308 0.04773886 -0.16259658 0.01643351 -0.21183981 0.26123133 0.05005452 -0.15597662 -0.31186324 0.08207617 -0.18738908 -0.33081272 0.43626535 -0.1329784 0.21879347 -0.22427864 -0.11412381 0.053496256 0.19425324 0.01129725 -0.11457431 0.558183 0.21426971 -0.24069598 -0.08435502 -0.38791835 0.07353455 0.21988289 0.57720286 -0.53732324 -0.37725276 0.45887148 0.3965359 -0.19221659 0.01673388 -0.38662487 -0.3367146 0.0845422
2749	-0.12951183 0.12098144 -0.3927002 -0.3049513 -0.11602808 0.33125013 0.14212392 -0.2267188 0.19843525 0.01386832 -0.11803816 0.19705194 -0.14503561 -0.06542265 -0.22097465 0.043262303 0.0067087486 -0.031224022 -0.17925423 -0.4534931 0.47971275 -0.35566854 0.082535595 0.18122292 -0.15676482 -0.33410335 0.08829192 -0.24541843 -0.22346522 0.31061712 -0.19214405 -0.42653292 -0.3259054 -0.18624043 -0.22057523 0.50029194 -0.104293585 0.2269511 -0.33999833 0.42295066 -0.12886548 -0.13635908 0.33199063 -0.35964143 0.08725923 0.2522425 -0.12057968 0.19107197 -0.09985116 -0.21196494 0.6270981 -0.34211954 -0.341852 0.09464516 0.22164749 -0.41166982 -0.344422 0.20967844 0.1521067 0.027706524 0.23062375 -0.47999838 -0.22234797 -0.21102116 -0.17751485 0.1788207 -0.15577815 -0.037531994 0.023872875 0.35743833 -0.09864386 0.26205483 -0.14080006 -0.25886866 0.43922606 -0.45307976 0.17794673 0.18141018 -0.23029003 -0.08590907 0.036866985 -0.053889487 0.44678903 0.44783595 -0.14588615 0.041139573 0.11584504 -0.3758704 0.6182417 -0.07813828 0.17776693 -0.8480285 -0.6299321 0.5789799 0.4893607 -0.052886587 0.507931 -0.01180122 0.13143942 0.15064383
2750	-0.6042581 -0.31269795 -0.43179473 -0.72376513 -0.039871793 0.6872077 -0.063179225 -0.23152493 0.21751806 0.07648777 -0.20122331 0.32280517 0.008415867 0.51127976 -0.13268183 -0.015230011 0.070525594 0.37859586 -0.41611797 -0.44537917 0.4742906 -0.37743914 0.004773789 0.0072574457 -0.5692755 0.51433486 -0.073024265 -0.305811 0.114366874 0.44563293 0.06880496 -0.48068222 -0.53014606 -0.07412923 -0.056557834 0.12607704 -0.38920996 0.33755985 -0.6517347 0.54671955 -0.53762543 -0.33628753 -0.19181849 -0.28309336 0.34223488 -0.16031091 0.23606206 -0.07267857 0.10486635 -0.20897076 0.64369965 -0.10850382 -0.7877983 0.6360386 0.08108878 0.54997 -0.30451462 0.079289965 0.514725 -0.1012061 0.40536523 0.05205383 -0.31608826 -0.3524673 -0.42487207 -0.31141886 -0.27269483 0.10342913 0.63468254 0.19816494 -0.8537868 0.19658788 0.22546469 -0.66377956 0.07994321 -0.09797448 0.41457605 0.63240314 -0.40989947 -0.15687364 -0.0028053895 0.024305498 0.18871015 0.5065442 0.16420431 0.4608712 -0.1442743 -0.42745885 0.2674722 0.04816555 0.21704952 -0.41887456 -0.8354163 0.29867044 0.11937651 -0.327049 0.22692914 -0.007546396 0.45721632 -0.20501122
2751	-0.35193753 -0.11898245 -0.49093685 -0.44292256 -0.03979914 0.90332687 0.14807326 -0.33742395 0.48214322 0.09955462 -0.12131061 0.42047787 -0.35494435 0.17590643 -0.18065286 0.10255074 0.33798376 0.684166 -0.35851994 -0.2833419 0.6121949 -0.6800475 0.16974437 0.13978915 -0.4786423 0.10915925 -0.15073352 -0.42999196 0.05532282 0.6862708 0.065834664 -0.37489402 0.011924418 -0.024197225 0.28074065 0.19443959 -0.38864854 -0.16879661 -0.8675454 0.81005955 -0.36567268 -0.53664863 -0.28538328 -0.028721686 0.35497576 -0.29382333 0.21538216 -0.13902774 -0.18827438 -0.049571425 1.1962677 0.18992846 -0.71562636 0.6973462 -0.18169506 0.08330642 -0.70891845 0.09513435 0.28616843 -0.45737118 0.5274129 0.028095346 -0.505208 -0.2168705 -0.32897678 -0.39277208 0.2409426 -0.22227319 -0.019970186 0.13980001 -0.83578616 0.23354529 0.1194464 -0.67704576 0.048636377 -0.28901783 0.26931158 0.7895498 -0.74718904 -0.10790828 0.041888654 -0.30920282 0.21928148 0.71812266 -0.18572742 -0.13706996 0.14033484 -0.5098453 0.45661336 -0.041693885 0.5264583 -0.86513555 -1.0966719 0.77271813 0.069537625 -0.65197426 0.5629119 -0.107863076 0.40629548 0.14251605
2752	0.043582816 0.04147404 -0.20990136 -0.0033243205 -0.01551258 0.39873552 0.10584134 -0.009934452 0.17636266 0.10129711 0.07770639 0.2864092 -0.3390559 0.065307975 -0.10263356 -0.036862925 0.17770503 0.3698748 0.12926677 -0.012251348 0.20582007 -0.38034064 -0.07937641 0.40929586 -0.35189304 0.079648614 -0.14833452 -0.446532 0.048092518 0.336572 0.39622906 0.08578555 0.3637476 -0.10808699 -0.03937284 -0.116876274 0.0393597 -0.13786721 -0.24318124 0.0895693 -0.02092043 -0.26244816 -0.20990552 0.098965704 0.18494783 -0.5076316 0.103033565 0.09521575 -0.34646788 0.13544273 0.33678573 0.112813905 -0.12162416 0.1575562 -0.1949278 0.022923354 -0.23480166 0.03339119 -0.079651795 -0.1046579 0.063235246 0.19376758 -0.33606112 -0.1280182 -0.21409477 -0.5094501 0.3922623 -0.099779 -0.22366709 0.042627245 -0.48469615 -0.16626464 0.21478897 0.07707067 -0.14391181 0.2766476 0.08933562 0.23853733 0.010702015 -0.15112153 0.080625266 -0.21615717 -0.33705446 0.35316962 0.25721204 0.019958261 0.019569296 -0.13110489 0.34352216 -0.16681914 0.13126414 -0.33103445 -0.28244 0.38499996 -0.4477679 -0.5450097 0.27202743 -0.22832586 0.023412606 0.41074622
2753	-0.36091948 -0.024002982 -0.63776124 -0.47936767 0.1373681 1.035836 0.2927078 -0.1810802 0.35238034 0.072554596 -0.124959536 0.4621291 -0.3306802 0.09260232 -0.086942054 -0.04240159 0.230464 0.68099236 -0.36414436 -0.2839225 0.5230074 -0.74476266 0.08785337 0.47670564 -0.40159753 -0.037644006 -0.24363787 -0.59178704 0.006577365 0.65630215 0.27074158 -0.33555567 0.011248758 -0.09673525 0.411325 0.2142304 -0.061633784 -0.091282316 -0.70901686 0.8522462 -0.42472592 -0.48842934 -0.29975015 -0.23073715 0.4054583 -0.593422 0.14940077 -0.15367706 -0.50762236 -0.06413601 1.0677032 0.03094449 -0.49170297 0.5485438 -0.20375307 0.2349909 -0.6979574 0.09353247 0.24452174 -0.42924577 0.46801654 -0.16253795 -0.6566868 -0.16795637 -0.4188499 -0.36200237 0.3030791 0.05282207 0.017216869 0.08898718 -0.8921239 0.0884019 0.082567215 -0.51476353 0.14681074 -0.04922458 0.3163082 0.56591314 -0.5954223 -0.07733752 0.44789666 -0.18980075 0.2526338 1.0321308 0.14382531 -0.20854709 0.3228032 -0.68930393 0.13504693 -0.035082377 0.80899876 -1.0689121 -1.0221492 0.9825907 0.2798478 -0.8773226 0.49652356 -0.5640787 -0.04300299 0.2933572
2754	-0.58472776 -0.5167858 -0.47726583 -0.9639264 -0.03150366 0.7263904 -0.24927849 -0.16045223 0.35115686 -0.0457199 -0.27974826 0.42700875 0.32031262 0.6569814 -0.44975367 -0.028812714 0.15146472 0.1769424 -0.65160286 -0.72645015 0.47358197 -0.15143302 -0.19705078 -0.18753782 -0.27877882 0.49790367 0.08291827 -0.2971409 0.26648948 0.6883819 -0.08160833 -0.5261185 -0.99733335 -0.30171722 0.12260818 0.20840491 -0.63484573 0.41972357 -0.67329454 0.87409383 -0.6401982 -0.29552853 -0.094485395 -0.49415812 0.10260402 -0.31676757 0.28766406 -0.09518472 0.38272727 -0.2675631 0.3863619 -0.3490581 -0.8977022 0.4159155 0.32366097 0.64371425 -0.17744574 0.08667626 0.786693 0.03738384 0.54967636 0.22406134 -0.4967172 -0.61868346 -0.31088087 -0.27490905 -0.5346507 0.06624553 0.75708437 0.3748469 -0.71656096 0.26242274 0.29480627 -1.0170311 -0.08140991 0.060282726 0.6555298 0.6845577 -0.48859125 -0.1868583 -0.22974284 0.08380016 0.05541194 0.5017671 0.16521983 0.47252762 -0.298228 -0.4525066 0.26591095 -0.07337828 0.20581916 -0.42629674 -0.81975913 0.09485337 0.2505603 -0.31832597 0.42726523 0.11228579 0.8279662 -0.319577
2755	-0.12252426 -0.13956372 -0.30613834 -0.34074825 -0.0464661 0.44937629 0.034782093 -0.124667495 0.30903965 -0.07702357 -0.07134037 0.15784183 -0.049409926 0.13178077 -0.21249004 0.03864401 0.044918854 0.34284842 -0.33921286 -0.22061954 0.43870282 -0.1374582 0.010594503 0.1280662 -0.14565295 0.07836915 0.041660614 -0.21585077 0.061170015 0.43374732 0.006548102 -0.31055984 -0.16883661 -0.14605963 0.17961112 0.14678594 -0.1547004 0.011852727 -0.4623492 0.45032847 -0.28676298 -0.13731897 -0.013442412 -0.16148293 0.08646908 -0.26972902 0.034271177 -0.02724395 -0.12174815 -0.10957363 0.52433246 0.019785708 -0.40004343 0.24148406 0.09867048 0.056077745 -0.35556766 0.04087057 0.30968127 -0.19966678 0.1656158 -0.04676321 -0.22756088 -0.021160105 -0.1600966 -0.08157497 -0.052997235 0.040770154 0.07719226 0.012480884 -0.42675194 0.0347303 0.1311212 -0.35495302 0.06867606 -0.098666355 0.25383252 0.30028418 -0.32848522 -0.19532631 0.115982905 -0.110409215 0.036692344 0.5211234 0.014032409 0.014581689 0.082626306 -0.3878519 0.21454614 0.034459088 0.24948357 -0.42681468 -0.5366498 0.35163724 0.1749983 -0.3233717 0.3777809 -0.13407643 0.2203466 -0.041235723
2756	0.1969916 0.25179 -0.21772857 0.19247672 -0.035789024 0.3105547 0.5387167 -0.36646363 -0.76211685 0.54362226 0.18212669 -0.07960849 -0.5925282 -0.067143396 0.61679167 -0.32873547 -0.75978357 0.34285954 0.5844477 0.35711196 0.36527196 -0.20708178 0.46204007 0.6515659 -0.20613423 0.08395824 -0.5757779 0.23689246 -0.34766454 -0.013119309 0.13329366 -0.21363717 0.070935644 -0.0708292 -0.623324 0.077451624 0.42579827 -0.07976695 -0.092300735 -0.10257824 0.15383013 -0.035930756 0.01393901 0.35960993 0.5012933 0.033225026 -0.249511 0.49017876 -0.37428164 -0.19453327 0.74941 -0.06750575 -0.065112464 0.30215466 -0.36370626 -0.4827494 -0.5654279 0.5274498 -0.17840835 -0.07893315 0.120601624 -0.49848008 -0.071385734 0.38338476 -0.22939944 0.026891015 0.06748228 0.46335775 -0.25111595 0.005865002 -0.33578297 0.18091004 -0.35163257 0.25066316 0.47352475 -0.37198624 -0.23603928 -0.3592785 0.51071364 -0.35047725 0.34975284 -0.46000677 0.052460168 0.14172345 0.26552615 -0.25964695 0.1580639 -0.55363363 0.57309765 0.5009138 -0.19098207 -0.28715283 -0.49350935 0.68002546 -0.12182714 0.21830484 -0.08521099 -0.20477109 -0.7600972 0.041898713
2757	-0.3249562 -0.15905708 -0.39492077 -0.3716872 0.1063891 0.26778415 0.0064894697 0.010186996 0.32636586 0.036054198 -0.15705448 0.32548827 0.16770218 0.21740203 -0.1949185 0.036198236 0.021144303 0.36281145 -0.31565452 -0.2582557 0.26271853 -0.1109532 -0.00869413 -0.037139997 -0.22940457 0.099906005 -0.030790562 -0.36767384 0.18406536 0.34693968 -0.10805104 -0.317479 -0.3810419 -0.11720864 0.11139576 0.07230032 -0.3778713 0.24191213 -0.32596663 0.38103378 -0.23677939 -0.06792949 -0.05933968 -0.33312768 0.1279814 -0.2054559 0.15692951 -0.12287882 -0.028725315 -0.12097254 0.31118664 -0.20638241 -0.37833124 0.24786307 0.05346792 0.2560645 -0.31586504 0.03087718 0.2807602 -0.061196364 0.20638373 0.023135902 -0.20012869 -0.15286158 -0.072958305 -0.26140353 -0.115011565 0.03278971 0.22336937 0.18064055 -0.33107692 0.11920228 0.09989824 -0.37374455 -0.00057918765 -0.01522162 0.32127857 0.36706534 -0.32561967 -0.08993879 0.065683514 -0.012421412 0.058163293 0.4567277 -0.02741888 0.2168405 -0.10858567 -0.37962547 0.15432921 -0.17994729 0.21012713 -0.30290622 -0.5473794 0.23176408 0.19452728 -0.20071617 0.33248803 0.022480715 0.3125849 -0.07198513
